,Unnamed: 0,Rooms,Residential complex,City,District,Address,Apartment area,Price,Price/m2,Year,Commissioned/not commissioned,Housing class,Material
0,0,4-комнатной,Anar,г. Астана,Есильский район,ул. Орынбор 13,127 м²,75 000 000,590 551,2023,Сдан,Комфорт,Кирпичные
1,1,2-комнатной,Garden View,г. Астана,Есильский район,ул. Бухар жырау 26 стр,47.68 м²,43 950 000,921 770,2024,Не сдан,Бизнес+,Монолитные
2,2,3-комнатной,Самрук Towers,г. Астана,Нура район,ул. Кайыма Мухамедханова 17,86 м²,38 000 000,441 860,2018,Сдан,Эконом,Монолитные
3,3,1-комнатной,GreenLine.Headliner,г. Астана,Есильский район,ул. Толе би 50,45 м²,37 500 000,833 333,2022,Не сдан,Бизнес,Unknown
4,4,2-комнатной,GreenLine.Flora,г. Астана,Есильский район,ул. Е 900 4,50.1 м²,35 500 000,708 583,2024,Не сдан,Бизнес,Монолитные
5,5,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,117.75 м²,61 583 250,523 000,2026,Не сдан,Комфорт,Unknown
6,6,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.8 м²,65 650 200,539 000,2026,Не сдан,Комфорт,Unknown
7,7,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.81 м²,67 360 930,553 000,2026,Не сдан,Комфорт,Unknown
8,8,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,115.25 м²,62 004 500,538 000,2026,Не сдан,Комфорт,Unknown
9,9,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.81 м²,67 360 930,553 000,2026,Не сдан,Комфорт,Unknown
10,10,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.81 м²,67 360 930,553 000,2026,Не сдан,Комфорт,Unknown
11,11,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.81 м²,67 969 980,558 000,2026,Не сдан,Комфорт,Unknown
12,12,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.81 м²,68 579 030,563 000,2026,Не сдан,Комфорт,Unknown
13,13,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,128.29 м²,72 227 270,563 000,2026,Не сдан,Комфорт,Unknown
14,14,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,128.29 м²,72 227 270,563 000,2026,Не сдан,Комфорт,Unknown
15,15,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,128.29 м²,71 585 820,558 000,2026,Не сдан,Комфорт,Unknown
16,16,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,118.33 м²,60 348 300,510 000,2026,Не сдан,Комфорт,Unknown
17,17,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,118.57 м²,62 249 250,525 000,2026,Не сдан,Комфорт,Unknown
18,18,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,118.57 м²,62 249 250,525 000,2026,Не сдан,Комфорт,Unknown
19,19,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,105.82 м²,56 084 600,530 000,2026,Не сдан,Комфорт,Unknown
20,20,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,118.57 м²,62 249 250,525 000,2026,Не сдан,Комфорт,Unknown
21,21,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,105.82 м²,56 084 600,530 000,2026,Не сдан,Комфорт,Unknown
22,22,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,118.57 м²,62 249 250,525 000,2026,Не сдан,Комфорт,Unknown
23,23,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,107.72 м²,57 091 600,530 000,2026,Не сдан,Комфорт,Unknown
24,24,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,117.7 м²,62 734 100,533 000,2026,Не сдан,Комфорт,Unknown
25,25,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,117.7 м²,62 145 600,528 000,2026,Не сдан,Комфорт,Unknown
26,26,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,127.13 м²,69 412 980,546 000,2026,Не сдан,Комфорт,Unknown
27,27,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,123.67 м²,66 287 120,536 000,2026,Не сдан,Комфорт,Unknown
28,28,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,131.47 м²,70 073 510,533 000,2026,Не сдан,Комфорт,Unknown
29,29,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,123.67 м²,64 679 410,523 000,2026,Не сдан,Комфорт,Unknown
30,30,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.7 м²,66 326 500,545 000,2026,Не сдан,Комфорт,Unknown
31,31,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.88 м²,66 424 600,545 000,2026,Не сдан,Комфорт,Unknown
32,32,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.88 м²,65 815 200,540 000,2026,Не сдан,Комфорт,Unknown
33,33,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,115.06 м²,60 751 680,528 000,2026,Не сдан,Комфорт,Unknown
34,34,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,121.88 м²,65 815 200,540 000,2026,Не сдан,Комфорт,Unknown
35,35,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,128.12 м²,69 569 160,543 000,2026,Не сдан,Комфорт,Unknown
36,36,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,128.12 м²,69 569 160,543 000,2026,Не сдан,Комфорт,Unknown
37,37,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,128.12 м²,68 928 560,538 000,2026,Не сдан,Комфорт,Unknown
38,38,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,115.13 м²,61 939 940,538 000,2026,Не сдан,Комфорт,Unknown
39,39,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,115.25 м²,62 004 500,538 000,2026,Не сдан,Комфорт,Unknown
40,40,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,117.59 м²,62 675 470,533 000,2026,Не сдан,Комфорт,Unknown
41,41,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,117.59 м²,62 087 520,528 000,2026,Не сдан,Комфорт,Unknown
42,42,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,115.06 м²,61 672 160,536 000,2026,Не сдан,Комфорт,Unknown
43,43,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,117.59 м²,63 616 190,541 000,2026,Не сдан,Комфорт,Unknown
44,44,4-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,117.59 м²,62 440 290,531 000,2026,Не сдан,Комфорт,Unknown
45,45,2-комнатной,Izet,г. Астана,Есильский район,ул. Бухар жырау 31,39.4 м²,27 000 000,685 279,2024,Сдан,Комфорт,Кирпичные
46,46,1-комнатной,Besterek,г. Астана,Есильский район,ул. Фаризы Онгарсыновой 6/2,38.9 м²,24 500 000,629 820,2023,Сдан,Комфорт+,Газоблочные
47,47,1-комнатной,Izet,г. Астана,Есильский район,ул. Бухар жырау 31,36 м²,22 400 000,622 222,2024,Сдан,Комфорт,Кирпичные
48,48,1-комнатной,MoD. Standard,г. Астана,Есильский район,ул. Хусейн бен Талал (31-я) 39/1,34.4 м²,18 500 000,537 791,2024,Не сдан,Эконом,Монолитные
49,49,1-комнатной,MoD. Comfort,г. Астана,Есильский район,ул. Т. Рыскулова 16,37.52 м²,21 400 000,570 362,2025,Не сдан,Комфорт,Монолитные
50,50,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,48.43 м²,24 602 440,508 000,2026,Не сдан,Комфорт,Unknown
51,51,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.26 м²,19 114 380,513 000,2026,Не сдан,Комфорт,Unknown
52,52,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,39.96 м²,19 940 040,499 000,2026,Не сдан,Комфорт,Unknown
53,53,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.56 м²,61 225 600,760 000,2026,Не сдан,Комфорт,Unknown
54,54,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,110.13 м²,56 386 560,512 000,2026,Не сдан,Комфорт,Unknown
55,55,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.76 м²,59 097 600,760 000,2026,Не сдан,Комфорт,Unknown
56,56,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.48 м²,29 383 120,494 000,2026,Не сдан,Комфорт,Unknown
57,57,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,84.12 м²,63 931 200,760 000,2026,Не сдан,Комфорт,Unknown
58,58,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,68.92 м²,30 462 640,442 000,2026,Не сдан,Комфорт,Unknown
59,59,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,38.27 м²,18 790 570,491 000,2026,Не сдан,Комфорт,Unknown
60,60,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.59 м²,18 456 690,491 000,2026,Не сдан,Комфорт,Unknown
61,61,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,74.31 м²,33 959 670,457 000,2026,Не сдан,Комфорт,Unknown
62,62,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.19 м²,34 051 700,430 000,2026,Не сдан,Комфорт,Unknown
63,63,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.8 м²,41 046 400,508 000,2026,Не сдан,Комфорт,Unknown
64,64,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.04 м²,19 001 520,513 000,2026,Не сдан,Комфорт,Unknown
65,65,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.18 м²,17 872 920,494 000,2026,Не сдан,Комфорт,Unknown
66,66,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,117.66 м²,82 362 000,700 000,2026,Не сдан,Комфорт,Unknown
67,67,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.54 м²,47 993 440,536 000,2026,Не сдан,Комфорт,Unknown
68,68,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.68 м²,19 254 480,511 000,2026,Не сдан,Комфорт,Unknown
69,69,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.6 м²,21 965 200,617 000,2026,Не сдан,Комфорт,Unknown
70,70,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,78.33 м²,35 248 500,450 000,2026,Не сдан,Комфорт,Unknown
71,71,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.8 м²,41 046 400,508 000,2026,Не сдан,Комфорт,Unknown
72,72,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,68.02 м²,32 785 640,482 000,2026,Не сдан,Комфорт,Unknown
73,73,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.04 м²,22 224 000,600 000,2026,Не сдан,Комфорт,Unknown
74,74,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,68.02 м²,38 907 440,572 000,2026,Не сдан,Комфорт,Unknown
75,75,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.6 м²,18 868 000,530 000,2026,Не сдан,Комфорт,Unknown
76,76,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.68 м²,19 254 480,511 000,2026,Не сдан,Комфорт,Unknown
77,77,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,78.33 м²,35 248 500,450 000,2026,Не сдан,Комфорт,Unknown
78,78,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.8 м²,49 934 400,618 000,2026,Не сдан,Комфорт,Unknown
79,79,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,78.51 м²,59 667 600,760 000,2026,Не сдан,Комфорт,Unknown
80,80,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,75.3 м²,41 716 200,554 000,2026,Не сдан,Комфорт,Unknown
81,81,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,68.02 м²,32 785 640,482 000,2026,Не сдан,Комфорт,Unknown
82,82,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.68 м²,19 254 480,511 000,2026,Не сдан,Комфорт,Unknown
83,83,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.6 м²,18 868 000,530 000,2026,Не сдан,Комфорт,Unknown
84,84,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.04 м²,19 001 520,513 000,2026,Не сдан,Комфорт,Unknown
85,85,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.43 м²,40 858 440,508 000,2026,Не сдан,Комфорт,Unknown
86,86,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,78.33 м²,42 298 200,540 000,2026,Не сдан,Комфорт,Unknown
87,87,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.46 м²,22 401 080,598 000,2026,Не сдан,Комфорт,Unknown
88,88,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,18 806 580,513 000,2026,Не сдан,Комфорт,Unknown
89,89,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 682 500,530 000,2026,Не сдан,Комфорт,Unknown
90,90,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,110.13 м²,49 778 760,452 000,2026,Не сдан,Комфорт,Unknown
91,91,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,87.71 м²,75 430 600,860 000,2026,Не сдан,Комфорт,Unknown
92,92,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.87 м²,32 713 340,482 000,2026,Не сдан,Комфорт,Unknown
93,93,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.96 м²,35 082 000,450 000,2026,Не сдан,Комфорт,Unknown
94,94,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,21 996 000,600 000,2026,Не сдан,Комфорт,Unknown
95,95,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.46 м²,19 142 060,511 000,2026,Не сдан,Комфорт,Unknown
96,96,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.43 м²,42 467 040,528 000,2026,Не сдан,Комфорт,Unknown
97,97,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 682 500,530 000,2026,Не сдан,Комфорт,Unknown
98,98,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.87 м²,32 713 340,482 000,2026,Не сдан,Комфорт,Unknown
99,99,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.96 м²,35 082 000,450 000,2026,Не сдан,Комфорт,Unknown
100,100,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.43 м²,49 705 740,618 000,2026,Не сдан,Комфорт,Unknown
101,101,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.48 м²,32 832 960,552 000,2026,Не сдан,Комфорт,Unknown
102,102,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,183.14 м²,124 535 200,680 000,2026,Не сдан,Комфорт,Unknown
103,103,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.46 м²,19 142 060,511 000,2026,Не сдан,Комфорт,Unknown
104,104,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,18 806 580,513 000,2026,Не сдан,Комфорт,Unknown
105,105,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,18 806 580,513 000,2026,Не сдан,Комфорт,Unknown
106,106,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 682 500,530 000,2026,Не сдан,Комфорт,Unknown
107,107,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.96 м²,42 098 400,540 000,2026,Не сдан,Комфорт,Unknown
108,108,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.87 м²,38 821 640,572 000,2026,Не сдан,Комфорт,Unknown
109,109,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.46 м²,22 401 080,598 000,2026,Не сдан,Комфорт,Unknown
110,110,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.43 м²,40 858 440,508 000,2026,Не сдан,Комфорт,Unknown
111,111,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,18 806 580,513 000,2026,Не сдан,Комфорт,Unknown
112,112,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.87 м²,32 713 340,482 000,2026,Не сдан,Комфорт,Unknown
113,113,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 682 500,530 000,2026,Не сдан,Комфорт,Unknown
114,114,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.96 м²,35 082 000,450 000,2026,Не сдан,Комфорт,Unknown
115,115,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,105.96 м²,84 768 000,800 000,2026,Не сдан,Комфорт,Unknown
116,116,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.54 м²,39 934 840,446 000,2026,Не сдан,Комфорт,Unknown
117,117,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.43 м²,48 097 140,598 000,2026,Не сдан,Комфорт,Unknown
118,118,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,21 749 250,617 000,2026,Не сдан,Комфорт,Unknown
119,119,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.46 м²,19 142 060,511 000,2026,Не сдан,Комфорт,Unknown
120,120,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,18 806 580,513 000,2026,Не сдан,Комфорт,Unknown
121,121,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.46 м²,19 142 060,511 000,2026,Не сдан,Комфорт,Unknown
122,122,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.96 м²,35 082 000,450 000,2026,Не сдан,Комфорт,Unknown
123,123,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.43 м²,40 858 440,508 000,2026,Не сдан,Комфорт,Unknown
124,124,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,21 996 000,600 000,2026,Не сдан,Комфорт,Unknown
125,125,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 682 500,530 000,2026,Не сдан,Комфорт,Unknown
126,126,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.21 м²,70 568 000,800 000,2026,Не сдан,Комфорт,Unknown
127,127,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,75.04 м²,34 818 560,464 000,2026,Не сдан,Комфорт,Unknown
128,128,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.83 м²,32 694 060,482 000,2026,Не сдан,Комфорт,Unknown
129,129,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,18 806 580,513 000,2026,Не сдан,Комфорт,Unknown
130,130,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.96 м²,35 082 000,450 000,2026,Не сдан,Комфорт,Unknown
131,131,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.43 м²,40 858 440,508 000,2026,Не сдан,Комфорт,Unknown
132,132,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.46 м²,19 142 060,511 000,2026,Не сдан,Комфорт,Unknown
133,133,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 682 500,530 000,2026,Не сдан,Комфорт,Unknown
134,134,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.96 м²,35 082 000,450 000,2026,Не сдан,Комфорт,Unknown
135,135,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.43 м²,42 064 890,523 000,2026,Не сдан,Комфорт,Unknown
136,136,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.83 м²,32 694 060,482 000,2026,Не сдан,Комфорт,Unknown
137,137,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,109.97 м²,56 304 640,512 000,2026,Не сдан,Комфорт,Unknown
138,138,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.46 м²,18 954 760,506 000,2026,Не сдан,Комфорт,Unknown
139,139,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,18 623 280,508 000,2026,Не сдан,Комфорт,Unknown
140,140,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.05 м²,51 643 000,860 000,2026,Не сдан,Комфорт,Unknown
141,141,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 506 250,525 000,2026,Не сдан,Комфорт,Unknown
142,142,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.96 м²,34 692 200,445 000,2026,Не сдан,Комфорт,Unknown
143,143,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.43 м²,40 456 290,503 000,2026,Не сдан,Комфорт,Unknown
144,144,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.83 м²,32 354 910,477 000,2026,Не сдан,Комфорт,Unknown
145,145,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 506 250,525 000,2026,Не сдан,Комфорт,Unknown
146,146,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.66 м²,18 623 280,508 000,2026,Не сдан,Комфорт,Unknown
147,147,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.46 м²,18 954 760,506 000,2026,Не сдан,Комфорт,Unknown
148,148,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.83 м²,32 354 910,477 000,2026,Не сдан,Комфорт,Unknown
149,149,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,92.97 м²,40 070 070,431 000,2026,Не сдан,Комфорт,Unknown
150,150,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.43 м²,28 169 820,474 000,2026,Не сдан,Комфорт,Unknown
151,151,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,55.67 м²,44 536 000,800 000,2026,Не сдан,Комфорт,Unknown
152,152,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.96 м²,34 692 200,445 000,2026,Не сдан,Комфорт,Unknown
153,153,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,38.17 м²,19 123 170,501 000,2026,Не сдан,Комфорт,Unknown
154,154,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,92.14 м²,48 926 340,531 000,2026,Не сдан,Комфорт,Unknown
155,155,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,113.66 м²,49 783 080,438 000,2026,Не сдан,Комфорт,Unknown
156,156,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,47.94 м²,23 874 120,498 000,2026,Не сдан,Комфорт,Unknown
157,157,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,92.14 м²,40 633 740,441 000,2026,Не сдан,Комфорт,Unknown
158,158,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,112.8 м²,50 534 400,448 000,2026,Не сдан,Комфорт,Unknown
159,159,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.39 м²,22 434 000,600 000,2026,Не сдан,Комфорт,Unknown
160,160,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,90.37 м²,40 305 020,446 000,2026,Не сдан,Комфорт,Unknown
161,161,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.39 м²,19 181 070,513 000,2026,Не сдан,Комфорт,Unknown
162,162,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.33 м²,54 970 800,760 000,2026,Не сдан,Комфорт,Unknown
163,163,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.32 м²,47 875 520,536 000,2026,Не сдан,Комфорт,Unknown
164,164,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,47.94 м²,27 613 440,576 000,2026,Не сдан,Комфорт,Unknown
165,165,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,92.14 м²,40 633 740,441 000,2026,Не сдан,Комфорт,Unknown
166,166,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,112.8 м²,50 534 400,448 000,2026,Не сдан,Комфорт,Unknown
167,167,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,47.94 м²,23 874 120,498 000,2026,Не сдан,Комфорт,Unknown
168,168,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.39 м²,22 434 000,600 000,2026,Не сдан,Комфорт,Unknown
169,169,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,92.04 м²,40 589 640,441 000,2026,Не сдан,Комфорт,Unknown
